Wall time,Step,Value
1672373109.5762527,8899,1.7750731706619263
1672373170.2456782,8949,1.837799072265625
1672373221.2319226,8999,2.1219537258148193
1672373263.4694183,9049,1.7977792024612427
1672373319.2606099,9099,1.6603604555130005
1672373482.4415298,9149,2.1227893829345703
1672373549.4066396,9199,2.107527732849121
1672373589.3464096,9249,1.660842776298523
1672373633.2559083,9299,1.8095725774765015
1672373686.8860066,9349,1.9275647401809692
1672373958.519171,9499,1.6873530149459839
1672374003.904976,9549,2.013240337371826
1672374055.893551,9599,1.7228174209594727
1672374224.6590753,9649,2.366337776184082
1672374288.2669077,9699,1.6891214847564697
1672374330.3680172,9749,2.3252665996551514
1672374374.1711817,9799,2.173034429550171
1672374602.8432078,9899,1.9174377918243408
1672374654.5273328,9949,2.0133235454559326
1672374703.5643306,9999,1.6500515937805176
1672374739.2916472,10049,2.121354579925537
1672374968.821829,10149,1.8459126949310303
1672375022.1890168,10199,1.513763189315796
1672375070.6976514,10249,1.6722818613052368
1672375114.514103,10299,2.2321252822875977
1672375165.8470314,10349,1.9547520875930786
1672375353.2095213,10399,1.9326597452163696
1672375395.666197,10449,1.8488820791244507
1672375441.7192507,10499,1.7884259223937988
1672375496.3377035,10549,2.007551431655884
1672375534.8133368,10599,2.276545286178589
1672375727.9401295,10649,2.2963719367980957
1672375773.9265242,10699,2.0164082050323486
1672375817.7153783,10749,1.900260090827942
1672375880.4608595,10799,1.9512042999267578
1672375920.1711183,10849,1.422672152519226
1672376149.2556794,10949,1.7662612199783325
1672376196.1650622,10999,1.5689547061920166
1672376245.146021,11049,1.7949858903884888
1672376284.6428237,11099,1.9612476825714111
1672376470.0814736,11149,2.274287700653076
1672376525.7123318,11199,1.9666686058044434
1672376565.7127805,11249,1.5669317245483398
1672376622.7996867,11299,1.8785054683685303
1672376659.191601,11349,2.1450893878936768
1672376901.025939,11449,2.4413816928863525
1672376935.9040756,11499,1.796125054359436
1672376988.5679867,11549,1.9201793670654297
1672377026.4467435,11599,2.0945072174072266
1672377215.6346517,11649,1.8959646224975586
1672377267.417327,11699,1.8551650047302246
1672377300.5345528,11749,2.050733804702759
1672377356.6327424,11799,1.602980613708496
1672377393.2744772,11849,2.1602234840393066
1672377585.1057434,11899,1.7309532165527344
1672377636.9598505,11949,1.659523367881775
1672377672.5286071,11999,2.3470993041992188
1672377770.6958475,12099,1.9957424402236938
1672377974.156047,12149,1.8947210311889648
1672378015.4407651,12199,2.0535762310028076
1672378064.246694,12249,1.6199411153793335
1672378107.6800005,12299,2.4620301723480225
1672378144.2869122,12349,2.6961355209350586
1672378346.4997652,12399,1.6436409950256348
1672378391.1829433,12449,2.086176872253418
1672378434.488563,12499,1.6053498983383179
1672378481.6148393,12549,1.9106906652450562
1672378659.3283381,12599,2.020418882369995
1672378713.6370423,12649,1.479008436203003
1672378766.1755326,12699,2.335207462310791
1672378812.511048,12749,1.700965404510498
1672378860.767843,12799,1.6320582628250122
1672379094.291234,12899,1.699373483657837
1672379142.5696027,12949,2.391589403152466
1672379185.5251613,12999,2.5055577754974365
1672379238.6418538,13049,2.092048406600952
1672379410.1961646,13099,2.2286503314971924
1672379470.4190335,13149,1.953182578086853
1672379519.1872685,13199,2.0802831649780273
1672379618.179205,13299,1.8210185766220093
1672379856.7443137,13399,1.8276265859603882
1672379896.1156993,13449,1.8983266353607178
1672379944.5710602,13499,2.375173568725586
1672379994.3981917,13549,2.06010365486145
1672380168.0602214,13599,1.9177170991897583
1672380277.2026024,13699,1.7497326135635376
1672380329.7307107,13749,1.6140257120132446
1672380383.8492188,13799,1.6958249807357788
1672380550.8562381,13849,1.612107276916504
1672380618.8778203,13899,1.9078681468963623
1672380660.5635533,13949,2.1869120597839355
1672380703.5090008,13999,2.0671515464782715
1672380762.5531569,14049,1.4119504690170288
1672380945.616342,14099,1.6855679750442505
1672381000.7115016,14149,1.757582426071167
1672381044.8487792,14199,2.1739256381988525
1672381089.0096104,14249,1.7405403852462769
1672381149.587369,14299,2.1109843254089355
1672381329.0460832,14349,1.9560215473175049
1672381384.3779597,14399,2.163668632507324
1672381428.1457722,14449,1.7783918380737305
1672381481.8207319,14499,1.7559053897857666
1672381533.2412436,14549,1.868893027305603
1672381727.7840047,14599,2.015479803085327
1672381771.467008,14649,1.7447744607925415
1672381876.6479962,14749,1.9542051553726196
1672381917.5107405,14799,1.6163660287857056
1672382122.47779,14849,2.1036601066589355
1672382172.8457115,14899,1.5485063791275024
1672382213.508971,14949,1.9550517797470093
1672382274.8281155,14999,1.9823592901229858
1672382314.2032409,15049,2.1313984394073486
1672382497.363978,15099,1.9947965145111084
1672382542.9492235,15149,1.2287333011627197
1672382592.2169745,15199,1.5915707349777222
1672382644.0947733,15249,1.6690232753753662
1672382681.7654889,15299,1.3939037322998047
1672382869.0463192,15349,1.7051953077316284
1672382930.6531942,15399,2.2175991535186768
1672382966.3032312,15449,1.642269253730774
1672383018.6279032,15499,1.41121506690979
1672383234.708208,15599,2.0676612854003906
1672383298.0837827,15649,1.5700180530548096
1672383332.2294106,15699,1.7189308404922485
1672383388.3398457,15749,1.742226243019104
1672383423.1000943,15799,1.9445122480392456
1672383610.5511844,15849,1.7925047874450684
1672383697.9531038,15949,1.7227877378463745
1672383755.2663653,15999,1.4949551820755005
1672383788.1797166,16049,2.1101880073547363
1672383989.271527,16099,1.7563785314559937
1672384029.2084205,16149,1.692946434020996
1672384120.8494804,16249,1.5086512565612793
1672384154.9651537,16299,1.6130707263946533
1672384354.6511233,16349,2.071183681488037
1672384397.2863586,16399,1.7054625749588013
1672384445.7890553,16449,1.7061607837677002
1672384488.576701,16499,1.8471349477767944
1672384660.707962,16549,1.8053419589996338
1672384723.1528974,16599,1.6914982795715332
1672384770.0355637,16649,2.0346951484680176
1672384811.5805683,16699,1.7994470596313477
1672384858.1141384,16749,1.562219262123108
1672385031.256802,16799,1.9210408926010132
1672385091.8075562,16849,2.487161636352539
1672385136.405302,16899,1.4722343683242798
1672385178.82011,16949,1.7979837656021118
1672385394.2112944,17049,1.8541051149368286
1672385454.74561,17099,1.7288779020309448
1672385500.8866057,17149,1.8629646301269531
1672385545.9804125,17199,2.076612710952759
1672385603.3983574,17249,1.345322608947754
1672385770.2910106,17299,1.4668134450912476
1672385836.997704,17349,1.9373751878738403
1672385876.3352008,17399,1.9673045873641968
1672385917.6951475,17449,1.6556782722473145
1672385973.6705122,17499,1.7643473148345947
1672386135.8507981,17549,1.7463735342025757
1672386202.8433893,17599,1.8733690977096558
1672386239.8319862,17649,2.0901432037353516
1672386288.6928203,17699,1.5434074401855469
1672386344.3150916,17749,1.8667681217193604
1672386508.3552716,17799,1.8402411937713623
1672386615.6354825,17899,2.100804567337036
1672386656.3258734,17949,1.7802172899246216
1672386874.8060756,18049,1.6994820833206177
1672386936.694531,18099,1.2589269876480103
1672386983.3842013,18149,1.4222408533096313
1672387022.4250689,18199,1.8896524906158447
1672387078.6728745,18249,1.8344708681106567
1672387252.0457325,18299,1.6237552165985107
1672387302.3125162,18349,1.8450477123260498
1672387348.4778395,18399,1.8568757772445679
1672387395.477533,18449,1.695892572402954
1672387446.6919827,18499,1.74478280544281
1672387717.1625836,18649,1.6529006958007812
1672387767.1120896,18699,1.7232067584991455
1672387811.6251822,18749,1.795784592628479
1672387997.144396,18799,1.7647868394851685
1672388042.0739634,18849,1.3267685174942017
1672388084.5797064,18899,0.9958797693252563
1672388142.1765885,18949,1.56369948387146
1672388184.2476332,18999,1.753354787826538
1672388370.1832855,19049,1.4743099212646484
1672388415.1968737,19099,1.6298576593399048
1672388461.9912617,19149,1.9141802787780762
1672388516.1695642,19199,1.66110360622406
1672388554.8379526,19249,1.609804630279541
1672388735.501252,19299,2.317899703979492
1672388783.712232,19349,2.013125419616699
1672388920.5644379,19499,1.376388430595398
1672389104.5415938,19549,1.8817222118377686
1672389169.8594012,19599,2.078690767288208
1672389205.1889472,19649,1.729191541671753
1672389257.6698678,19699,1.377073049545288
1672389295.051746,19749,1.4632313251495361
1672389487.049564,19799,1.8603062629699707
1672389537.2424014,19849,1.3042241334915161
1672389571.4853928,19899,2.0409183502197266
1672389628.8381176,19949,1.4180349111557007
1672389663.3773406,19999,1.570104956626892
1672389854.7558622,20049,1.381730318069458
1672389907.43854,20099,1.7727627754211426
1672389941.4475071,20149,1.417351245880127
1672389998.7521791,20199,1.82084059715271
1672390032.5052629,20249,1.358138918876648
1672390238.9731777,20299,1.724802017211914
1672390280.3052726,20349,1.938246726989746
1672390324.9420297,20399,1.9284577369689941
1672390373.8110325,20449,1.7285535335540771
1672390404.4921227,20499,1.7456539869308472
1672390608.555341,20549,1.3802098035812378
1672390648.3777342,20599,1.5645673274993896
1672390696.8763342,20649,1.8608816862106323
1672390741.2719815,20699,1.5836999416351318
1672390914.2135084,20749,1.9335455894470215
1672390973.7570584,20799,1.8811155557632446
1672391021.3479986,20849,1.772399663925171
1672391115.135212,20949,1.817603349685669
1672391284.311194,20999,1.8355672359466553
1672391342.7023716,21049,2.160759210586548
1672391391.4498458,21099,2.0493905544281006
1672391432.959042,21149,1.7768257856369019
1672391482.929053,21199,1.2503776550292969
1672391649.9120145,21249,1.4239672422409058
1672391710.0369654,21299,1.545586347579956
1672391754.4987547,21349,1.6477560997009277
1672391796.9686267,21399,1.532373309135437
1672392023.1729712,21499,1.7471487522125244
1672392092.1293688,21549,1.595956802368164
1672392134.8508625,21599,1.4002522230148315
1672392180.9083664,21649,1.6604782342910767
1672392397.3850732,21749,1.8740135431289673
1672392467.8004417,21799,1.5927150249481201
1672392505.2731974,21849,1.5352250337600708
1672392555.3257651,21899,2.030073404312134
1672392609.8565104,21949,1.9303444623947144
1672392779.823501,21999,2.0219566822052
1672392843.0343528,22049,1.4817445278167725
1672392889.7372103,22099,1.6322903633117676
1672392985.3072536,22199,1.6240781545639038
1672393165.3904426,22249,1.9105929136276245
1672393218.420299,22299,1.9922324419021606
1672393265.520395,22349,1.6122876405715942
1672393303.4133267,22399,1.7521268129348755
1672393531.680274,22499,1.6444300413131714
1672393582.8820565,22549,1.3540287017822266
1672393633.8583527,22599,1.4493860006332397
1672393678.0413618,22649,1.6224727630615234
1672393728.8978493,22699,1.6956024169921875
1672393914.6959367,22749,1.5582213401794434
1672393957.5102158,22799,1.454795002937317
1672394000.4122775,22849,1.360421895980835
1672394096.4252129,22949,2.248246192932129
1672394278.5540245,22999,2.108278512954712
1672394325.1501155,23049,2.0305874347686768
1672394365.056768,23099,1.685590386390686
1672394421.9673321,23149,1.785926103591919
1672394462.6640546,23199,1.4655429124832153
1672394643.926261,23249,1.796121597290039
1672394690.3377192,23299,1.4593043327331543
1672394737.8461964,23349,1.3464027643203735
1672394791.2279077,23399,1.6857433319091797
1672394831.6980877,23449,1.780400276184082
1672395013.1677492,23499,1.5550202131271362
1672395064.3415995,23549,1.5315797328948975
1672395109.1419988,23599,1.9630918502807617
1672395196.8114748,23699,1.955287218093872
1672395378.8265417,23749,1.424268364906311
1672395443.2397397,23799,1.8852035999298096
1672395533.4658048,23899,1.2377610206604004
1672395569.523335,23949,1.6843557357788086
1672395761.4096966,23999,1.5690064430236816
1672395814.478285,24049,1.9200721979141235
1672395847.5368638,24099,1.5694736242294312
1672395905.6331415,24149,1.38412606716156
1672395939.5695064,24199,1.6278412342071533
1672396132.5565617,24249,1.2521296739578247
1672396183.4259362,24299,1.7504992485046387
1672396218.3427076,24349,1.759149432182312
1672396275.2382126,24399,1.3041712045669556
1672396310.4376504,24449,1.9606389999389648
1672396518.6473525,24499,2.03074312210083
1672396557.3562176,24549,1.7572569847106934
1672396610.0244498,24599,1.3636506795883179
1672396696.330045,24699,1.6775113344192505
1672396894.9415274,24749,1.423953652381897
1672396939.6582,24799,1.6632006168365479
1672396988.044144,24849,1.356820821762085
1672397037.8125935,24899,2.0980942249298096
1672397211.8216782,24949,1.6764031648635864
1672397272.660172,24999,1.2589781284332275
1672397355.8023324,25099,1.762905478477478
1672397416.012643,25149,1.280297875404358
1672397574.2712958,25199,1.6008567810058594
1672397633.0010436,25249,1.3663685321807861
1672397721.4801412,25349,1.9325711727142334
1672397776.0650063,25399,1.764161229133606
1672397940.843149,25449,1.7875052690505981
1672398001.374392,25499,1.5234581232070923
1672398050.9780293,25549,1.5455536842346191
1672398094.0861065,25599,1.6146743297576904
1672398156.2185578,25649,1.7088353633880615
1672398326.7752101,25699,1.6181082725524902
1672398392.6608653,25749,1.7975656986236572
1672398480.8609078,25849,1.9100353717803955
1672398536.1627727,25899,1.6784998178482056
1672398706.4714632,25949,1.7915492057800293
1672398773.0131738,25999,1.5022118091583252
1672398816.5440946,26049,1.3361663818359375
1672398862.5000849,26099,1.6939700841903687
1672398915.0336237,26149,1.8632349967956543
1672399076.726052,26199,1.7985421419143677
1672399224.4603434,26349,1.8964128494262695
1672399280.7561011,26399,1.4943106174468994
1672399456.963229,26449,1.4449567794799805
1672399512.0223203,26499,1.3681751489639282
1672399565.4868565,26549,1.821305274963379
1672399604.3799572,26599,1.6624913215637207
1672399667.5397232,26649,1.9990569353103638
1672399845.8464985,26699,1.6787461042404175
1672399896.7269735,26749,1.888854742050171
1672399947.2124999,26799,1.6108304262161255
1672399999.6526082,26849,1.9296019077301025
1672400050.6259902,26899,1.409741759300232
1672400235.7303133,26949,2.18164324760437
1672400280.2143345,26999,1.7033538818359375
1672400330.184638,27049,1.3235043287277222
1672400383.9550457,27099,2.015131711959839
1672400426.98188,27149,1.548872470855713
1672400615.7620301,27199,1.9809592962265015
1672400668.7483768,27249,1.476328730583191
1672400762.46006,27349,1.9037426710128784
1672400807.9822707,27399,2.2514543533325195
1672401002.9951653,27449,1.7730971574783325
1672401058.2664516,27499,1.4819518327713013
1672401096.801448,27549,1.2923455238342285
1672401151.958423,27599,1.7040008306503296
1672401196.3427505,27649,1.2738062143325806
1672401379.5883229,27699,1.6298121213912964
1672401444.6401324,27749,1.9557914733886719
1672401480.6591463,27799,1.4036449193954468
1672401535.5380762,27849,1.378600001335144
1672401754.5327284,27949,1.887540578842163
1672401816.9438732,27999,1.6700630187988281
1672401850.7927408,28049,1.6111098527908325
1672401907.7534726,28099,1.5535579919815063
1672401941.1947927,28149,1.608253002166748
1672402131.0734727,28199,1.4768275022506714
1672402183.6339307,28249,1.280981421470642
1672402278.669437,28349,1.3636044263839722
1672402308.842551,28399,2.1743056774139404
1672402507.1914418,28449,1.6771161556243896
1672402548.654461,28499,1.660217523574829
1672402585.3251715,28549,1.3433728218078613
1672402642.9953873,28599,1.1620004177093506
1672402675.0033696,28649,1.4425042867660522
1672402878.789288,28699,1.9689583778381348
1672402967.8879452,28799,1.5779025554656982
1672403012.3012757,28849,1.525180459022522
1672403188.5474567,28899,1.5757077932357788
1672403293.034783,28999,1.6699070930480957
1672403336.3783174,29049,1.7407035827636719
1672403663.3893347,29249,1.0353384017944336
1672403704.7558053,29299,1.4985160827636719
1672403752.755158,29349,1.3067667484283447
1672403985.424437,29449,1.4000588655471802
1672404031.5334556,29499,1.6101617813110352
1672404074.283274,29549,1.9421534538269043
1672404131.7632978,29599,1.2336113452911377
1672404291.2285488,29649,1.3144577741622925
1672404358.6452956,29699,1.5993897914886475
1672404398.991872,29749,1.445447564125061
1672404440.153067,29799,1.50570547580719
1672404496.7408755,29849,1.5090688467025757
1672404663.058415,29899,1.47805655002594
1672404729.219947,29949,1.7551778554916382
1672404768.3638809,29999,1.4451509714126587
1672404814.6806335,30049,1.3219490051269531
1672404866.61136,30099,1.7098628282546997
1672405033.3352811,30149,1.7054049968719482
1672405095.9952176,30199,1.5869649648666382
1672405138.869839,30249,1.5312714576721191
1672405179.0610788,30299,1.3857489824295044
1672405230.6734328,30349,1.7873884439468384
1672405398.2073383,30399,1.5864384174346924
1672405461.854687,30449,1.5467276573181152
1672405509.040767,30499,1.1692605018615723
1672405553.3824637,30549,1.5433515310287476
1672405610.9757843,30599,1.9213453531265259
1672405787.3069568,30649,1.6735825538635254
1672405839.137721,30699,1.6682159900665283
1672405884.2887633,30749,1.7669742107391357
1672405926.4460256,30799,1.465883731842041
1672405982.224062,30849,1.6998472213745117
1672406162.0806873,30899,1.6322637796401978
1672406207.1619947,30949,1.9705965518951416
1672406250.840689,30999,1.4075082540512085
1672406300.644094,31049,1.3950111865997314
1672406346.6788182,31099,1.7914865016937256
1672406526.1936579,31149,1.4247767925262451
1672406573.0444708,31199,1.2117773294448853
1672406612.9778197,31249,1.2497271299362183
1672406672.1291485,31299,1.7727339267730713
1672406710.012675,31349,1.5980638265609741
1672406892.8190057,31399,1.3604968786239624
1672406939.377611,31449,1.4357963800430298
1672406984.7706668,31499,1.4607170820236206
1672407037.7164226,31549,1.6298317909240723
1672407254.2697294,31649,2.071120500564575
1672407303.913213,31699,1.795639157295227
1672407347.9412787,31749,1.526668667793274
1672407399.016647,31799,1.7977145910263062
1672407439.316554,31849,1.4954216480255127
1672407620.0898209,31899,1.6782326698303223
1672407686.8402777,31949,1.8480756282806396
1672407722.3988483,31999,1.6291335821151733
1672407779.2301724,32049,1.4110320806503296
1672407824.4633698,32099,1.2846081256866455
1672408019.7924063,32149,1.777922511100769
1672408078.0517652,32199,1.422478199005127
1672408111.4908328,32249,1.8117479085922241
1672408176.3320634,32299,1.2972261905670166
1672408208.9233956,32349,1.5724786520004272
1672408450.2236836,32449,1.6668250560760498
1672408484.79817,32499,1.4710315465927124
1672408577.5422883,32599,1.3044965267181396
1672408777.663133,32649,1.5808452367782593
1672408814.1640048,32699,2.072882652282715
1672408859.7630022,32749,1.675175666809082
1672408908.3574421,32799,1.7201093435287476
1672408942.38407,32849,1.7876662015914917
1672409150.8536386,32899,1.3775556087493896
1672409192.850275,32949,1.3287101984024048
1672409241.4653754,32999,1.9320483207702637
1672409286.332622,33049,1.4882020950317383
1672409457.7777288,33099,2.022820234298706
1672409516.9014454,33149,1.5895665884017944
1672409563.939051,33199,1.636033058166504
1672409606.857923,33249,1.4937572479248047
1672409653.0896926,33299,1.7389074563980103
1672409827.6164773,33349,1.6740975379943848
1672409887.2660878,33399,1.7022217512130737
1672409976.093732,33499,1.73531174659729
1672410025.2080464,33549,1.1674143075942993
1672410195.4952748,33599,1.5854250192642212
1672410255.4885886,33649,1.4277244806289673
1672410304.5767412,33699,1.5565311908721924
1672410407.074395,33799,1.0792231559753418
1672410571.8526316,33849,2.1739425659179688
1672410638.680754,33899,1.9587063789367676
1672410676.6834245,33949,1.4415218830108643
1672410718.494308,33999,1.6288838386535645
1672410774.8140697,34049,1.914328694343567
1672411007.6107638,34149,1.5776118040084839
1672411046.3638656,34199,1.315047025680542
1672411093.2005723,34249,2.046821117401123
1672411145.443855,34299,1.7326728105545044
1672411313.6224236,34349,1.3294939994812012
1672411376.2167218,34399,1.4362231492996216
1672411419.2107599,34449,1.722365140914917
1672411461.264169,34499,1.798036813735962
1672411516.114012,34549,1.612043023109436
1672411692.924209,34599,1.7103770971298218
1672411742.870706,34649,1.9563708305358887
1672411793.3470109,34699,1.5322985649108887
1672411830.7497406,34749,1.6214910745620728
1672411885.6538312,34799,1.790206789970398
1672412058.4448624,34849,1.4252225160598755
1672412115.0862718,34899,1.368882417678833
1672412163.9223032,34949,1.411499261856079
1672412212.5480106,34999,1.8791136741638184
1672412264.7940528,35049,1.6263766288757324
1672412522.6662083,35149,1.3605988025665283
1672412572.4962285,35199,1.5093580484390259
1672412675.2215025,35299,1.6776208877563477
1672412863.3535032,35349,1.7538982629776
1672412908.7447288,35399,1.8448481559753418
1672412948.114385,35449,1.4818041324615479
1672413007.283517,35499,1.332854986190796
1672413048.9420502,35549,1.3653438091278076
1672413231.6738768,35599,1.6992273330688477
1672413278.5486774,35649,1.5870229005813599
1672413325.8433156,35699,1.5375733375549316
1672413375.713946,35749,1.6931824684143066
1672413414.7315133,35799,1.7131304740905762
1672413599.1900823,35849,1.6718990802764893
1672413660.110029,35899,1.88646399974823
1672413700.040303,35949,1.6133155822753906
1672413757.0064192,35999,1.5980128049850464
1672413795.2576733,36049,1.7801944017410278
1672413977.94947,36099,2.1639814376831055
1672414041.3735714,36149,1.6596568822860718
1672414074.3806088,36199,1.530612587928772
1672414130.937327,36249,1.1538996696472168
1672414166.516185,36299,1.732884407043457
1672414355.8024848,36349,1.692081332206726
1672414409.4688437,36399,1.610357642173767
1672414442.6443944,36449,1.4861016273498535
1672414499.8951385,36499,1.3043586015701294
1672414534.1045494,36549,1.7000278234481812
1672414725.5747416,36599,1.567505121231079
1672414781.365582,36649,1.6560205221176147
1672414817.1679344,36699,2.055483818054199
1672414879.5569625,36749,1.2551007270812988
1672414917.159065,36799,1.6686251163482666
1672415114.8112745,36849,1.680092215538025
1672415157.731511,36899,1.634009838104248
1672415206.153986,36949,1.3635122776031494
1672415249.5433335,36999,1.5627583265304565
1672415286.631184,37049,1.4049568176269531
1672415489.5927644,37099,1.5481899976730347
1672415532.704339,37149,1.5736185312271118
1672415579.119548,37199,1.2431594133377075
1672415626.3917909,37249,1.587249517440796
1672415804.5517046,37299,1.6233348846435547
1672415863.0054047,37349,1.2365221977233887
1672415914.9332333,37399,2.0158114433288574
1672416003.4272933,37499,1.1639950275421143
1672416175.283415,37549,1.9694558382034302
1672416231.4886518,37599,1.453969120979309
1672416281.1990013,37649,1.551922082901001
1672416323.1882355,37699,2.135849714279175
1672416538.88954,37799,1.728522539138794
