Wall time,Step,Value
1672285421.3716009,49,1.9421427249908447
1672285439.404206,99,1.51979660987854
1672285507.2090933,149,1.4902712106704712
1672285527.7479923,199,1.2594181299209595
1672285598.2751434,249,1.332244873046875
1672285616.826887,299,1.2641539573669434
1672285685.8758693,349,1.2485300302505493
1672285703.853041,399,1.1262375116348267
1672285766.0535216,449,1.182818055152893
1672285781.8508468,499,1.1145868301391602
1672285844.1092227,549,1.1145106554031372
1672285867.3033717,599,0.9115052223205566
1672285929.7663574,649,1.3253931999206543
1672285946.7270095,699,1.0420335531234741
1672286001.8538527,749,1.1730419397354126
1672286022.3127158,799,1.0734041929244995
1672286081.770933,849,1.0819355249404907
1672286098.7242322,899,0.7921951413154602
1672286157.9302218,949,0.9339596033096313
1672286176.1358678,999,0.9936172962188721
1672286238.8470075,1049,0.9974600076675415
1672286255.6398358,1099,0.8782161474227905
1672286315.8683128,1149,0.9120218753814697
1672286334.5602806,1199,0.8375422954559326
1672286399.3324535,1249,1.1744458675384521
1672286417.664026,1299,0.8286091685295105
1672286480.566246,1349,0.8021902441978455
1672286497.693806,1399,0.7649704217910767
1672286558.3410654,1449,1.0886056423187256
1672286578.4725583,1499,0.879406750202179
1672286637.9142964,1549,0.8991683721542358
1672286656.5138052,1599,0.8334856629371643
1672286715.0189443,1649,0.7739795446395874
1672286734.6036088,1699,1.090941071510315
1672286793.3414216,1749,0.9918747544288635
1672286814.5419717,1799,0.7758495807647705
1672286876.061344,1849,0.7263733148574829
1672286892.1715255,1899,0.8634841442108154
1672286949.2409034,1949,1.2310324907302856
1672286971.3552845,1999,0.9326323866844177
1672287033.830642,2049,0.7841504812240601
1672287053.4276073,2099,0.8109945058822632
1672287121.0078852,2149,0.9199873208999634
1672287140.0667717,2199,0.666014552116394
1672287205.200087,2249,0.8464577794075012
1672287224.0442247,2299,0.5225860476493835
1672287289.9740925,2349,0.9775550365447998
1672287312.7064974,2399,0.5893860459327698
1672287380.251529,2449,0.7911794185638428
1672287398.9305525,2499,0.613798201084137
1672287466.335879,2549,0.9565489292144775
1672287484.8366618,2599,0.6277698874473572
1672287561.1014652,2649,0.7880613207817078
1672287577.5952802,2699,0.7436959147453308
1672287636.0096605,2749,0.7852919101715088
1672287657.4195824,2799,0.672558605670929
1672287716.824756,2849,0.7449558973312378
1672287735.035851,2899,0.6894294619560242
1672287794.2992117,2949,0.6677204966545105
1672287814.6221828,2999,0.5670104026794434
1672287874.399666,3049,0.6868054866790771
1672287890.778273,3099,0.6677936315536499
1672287952.8265045,3149,0.666766881942749
1672287968.272983,3199,0.7093756198883057
1672288030.7978685,3249,0.7763930559158325
1672288047.0007715,3299,0.6087750792503357
1672288107.598861,3349,0.662902295589447
1672288126.2046597,3399,0.7148981690406799
1672288187.7453334,3449,0.6800567507743835
1672288207.9733217,3499,0.8905186653137207
1672288268.1952367,3549,0.6381210684776306
1672288287.7485101,3599,0.7018644213676453
1672288348.2351491,3649,0.7251075506210327
1672288366.885812,3699,0.7458642721176147
1672288427.7317472,3749,0.6824017763137817
1672288444.9796412,3799,0.7153279185295105
1672288501.9303825,3849,0.6021580696105957
1672288522.4470565,3899,0.6016099452972412
1672288584.9585843,3949,0.9975696206092834
1672288602.0026696,3999,0.6579984426498413
1672288664.2814236,4049,0.6490418314933777
1672288679.1585941,4099,0.5578312873840332
