Wall time,Step,Value
1672206547.0071077,13349,0.3685091435909271
1672206570.904515,13399,0.3722982406616211
1672206628.4488354,13449,0.23513227701187134
1672206651.9054224,13499,0.2914433479309082
1672206709.618525,13549,0.2697597146034241
1672206732.6351676,13599,0.372032105922699
1672206789.5300694,13649,0.21124400198459625
1672206812.5919166,13699,0.23718871176242828
1672206865.4247065,13749,0.34175020456314087
1672206891.5203447,13799,0.32868462800979614
1672206948.0645084,13849,0.30931955575942993
1672206972.290012,13899,0.2388637363910675
1672207028.0977979,13949,0.20726335048675537
1672207052.3787858,13999,0.31184864044189453
1672207109.2737136,14049,0.2148638814687729
1672207133.2967572,14099,0.29123255610466003
1672207189.7854125,14149,0.34173107147216797
1672207214.4703505,14199,0.32485732436180115
1672207270.9278042,14249,0.30581414699554443
1672207294.362919,14299,0.16023002564907074
1672207347.4843285,14349,0.380512535572052
1672207371.117536,14399,0.2097523957490921
1672207426.3522022,14449,0.23573066294193268
1672207448.2211082,14499,0.28123825788497925
1672207505.3655517,14549,0.1546248346567154
1672207529.1808836,14599,0.3825872540473938
1672207586.3307116,14649,0.34043481945991516
1672207610.4244294,14699,0.22839665412902832
1672207663.9173245,14749,0.6191761493682861
1672207689.350795,14799,0.24824362993240356
1672207746.5301657,14849,0.20696546137332916
1672207770.8942502,14899,0.24945996701717377
1672207825.9832313,14949,0.2569296360015869
1672207850.0297751,14999,0.2880222201347351
1672207907.011775,15049,0.5034428238868713
1672207930.16594,15099,0.26024293899536133
1672207986.651832,15149,0.27174150943756104
1672208009.4372585,15199,0.22186662256717682
1672208065.3012106,15249,0.3590644299983978
1672208088.9237642,15299,0.18252772092819214
1672208147.8846397,15349,0.2756541073322296
1672208171.1151283,15399,0.2451816350221634
1672208226.4329247,15449,0.22172406315803528
1672208250.0580063,15499,0.38168612122535706
1672208307.8122218,15549,0.3091283142566681
1672208331.5208285,15599,0.26626893877983093
1672208387.9549787,15649,0.40217167139053345
1672208411.3021278,15699,0.3125641644001007
1672208464.8698328,15749,0.35979560017585754
1672208488.934635,15799,0.23329341411590576
1672208546.4953816,15849,0.18418163061141968
1672208570.6146765,15899,0.28934210538864136
1672208622.8370297,15949,0.2574956715106964
1672208646.6560423,15999,0.3508591949939728
1672208702.7359657,16049,0.2538771629333496
1672208727.0956144,16099,0.230354905128479
1672208785.8348644,16149,0.2579212486743927
1672208809.3301442,16199,0.24578765034675598
1672208861.1150763,16249,0.25523313879966736
1672208883.9147246,16299,0.23351696133613586
1672208938.0710356,16349,0.21569134294986725
1672208961.8449454,16399,0.23712050914764404
1672209017.643995,16449,0.3289656341075897
1672209042.3661492,16499,0.3104579746723175
1672209099.26033,16549,0.2662833631038666
1672209123.317487,16599,0.2200474739074707
1672209181.297291,16649,0.3179532587528229
1672209205.6196134,16699,0.20850098133087158
1672209261.9188194,16749,0.31354910135269165
1672209282.920042,16799,0.2760767936706543
1672209338.4458673,16849,0.2845571041107178
1672209363.1629424,16899,0.341429740190506
1672209418.4766202,16949,0.3308984637260437
1672209441.947406,16999,0.2993890345096588
1672209499.7401075,17049,0.35296010971069336
1672209524.0109913,17099,0.3346935510635376
1672209575.3997445,17149,0.24367156624794006
1672209601.293467,17199,0.23761515319347382
1672209657.1457233,17249,0.3024289608001709
1672209681.243367,17299,0.2460898458957672
1672209738.9348164,17349,0.2904733121395111
1672209760.9229248,17399,0.24299299716949463
1672209818.237435,17449,0.2646263539791107
1672209842.6542692,17499,0.27992087602615356
1672209897.5047107,17549,0.2697954773902893
1672209922.1307943,17599,0.24138976633548737
1672209979.1569176,17649,0.30154117941856384
1672210002.9778488,17699,0.37770336866378784
1672210059.055749,17749,0.29941844940185547
1672210082.8691025,17799,0.24162054061889648
1672210140.2532818,17849,0.4698127806186676
1672210164.6473885,17899,0.30983197689056396
1672210220.3199155,17949,0.21055179834365845
1672210241.1129005,17999,0.2645179033279419
1672210298.652571,18049,0.28023022413253784
1672210321.3775623,18099,0.26023802161216736
1672210377.4795814,18149,0.2341831475496292
1672210402.5247028,18199,0.2762885093688965
1672210456.21245,18249,0.23819489777088165
1672210481.880456,18299,0.30608582496643066
1672210540.8668034,18349,0.3084489703178406
1672210564.4703746,18399,0.27494874596595764
1672210626.0884926,18449,0.2731391489505768
1672210653.5667946,18499,0.37661507725715637
1672210715.7644384,18549,0.37728869915008545
1672210743.5057518,18599,0.2590652108192444
1672210804.6846044,18649,0.21565058827400208
1672210831.715609,18699,0.2427893579006195
1672210889.9498842,18749,0.33288946747779846
1672210914.8050814,18799,0.34184443950653076
1672210972.2892363,18849,0.34341585636138916
1672210996.6453297,18899,0.18847425282001495
1672211053.827243,18949,0.27637287974357605
1672211077.7437935,18999,0.28093433380126953
1672211134.172964,19049,0.25740429759025574
1672211158.7043822,19099,0.19775992631912231
1672211216.2710671,19149,0.3043750524520874
1672211239.8800602,19199,0.16599558293819427
1672211298.7730672,19249,0.23976339399814606
1672211322.3771818,19299,0.2401707023382187
1672211380.4036572,19349,0.19711017608642578
1672211405.040624,19399,0.33362099528312683
1672211461.8203442,19449,0.259511798620224
1672211483.0606756,19499,0.40377599000930786
1672211540.737361,19549,0.3308204710483551
1672211563.7807136,19599,0.4034436047077179
1672211622.0510375,19649,0.2807392477989197
1672211644.8756976,19699,0.37979406118392944
1672211700.6349568,19749,0.4026954472064972
1672211725.068051,19799,0.1941159963607788
1672211782.5014338,19849,0.246621772646904
1672211806.8305597,19899,0.24164314568042755
1672211858.9390204,19949,0.3487495481967926
1672211884.324579,19999,0.24875353276729584
1672211940.6817582,20049,0.2286175936460495
1672211961.866332,20099,0.30511146783828735
1672212019.9861386,20149,0.2042548954486847
1672212043.2337532,20199,0.3685886263847351
1672212099.0989456,20249,0.32890039682388306
1672212123.8135202,20299,0.3091620206832886
1672212181.2463675,20349,0.298755407333374
1672212204.5866187,20399,0.26006272435188293
1672212259.7205074,20449,0.1934211254119873
1672212283.7156637,20499,0.26942628622055054
1672212341.4036152,20549,0.32401570677757263
1672212365.2606747,20599,0.46224457025527954
1672212418.3141575,20649,0.2645789682865143
1672212442.0649388,20699,0.21030162274837494
1672212498.3590832,20749,0.3903582692146301
1672212522.6028311,20799,0.26604586839675903
1672212578.2195373,20849,0.21465221047401428
1672212599.4722967,20899,0.28261178731918335
1672212658.5317485,20949,0.2265724241733551
1672212681.6439013,20999,0.33994555473327637
1672212737.797311,21049,0.3910946249961853
1672212760.6555283,21099,0.35236018896102905
1672212813.0679703,21149,0.5021930932998657
1672212838.3749104,21199,0.2998571991920471
1672212891.251816,21249,0.2316063791513443
1672212916.8607063,21299,0.24444729089736938
1672212975.0189862,21349,0.3149341344833374
1672212998.6383414,21399,0.2954234182834625
1672213050.7289386,21449,0.18871477246284485
1672213075.1031234,21499,0.27802762389183044
1672213132.9014492,21549,0.15759746730327606
1672213156.5663733,21599,0.2115657776594162
1672213213.648567,21649,0.26359280943870544
1672213237.7190583,21699,0.2213660329580307
1672213288.9084885,21749,0.34648990631103516
1672213314.493141,21799,0.3617180287837982
1672213370.4545808,21849,0.3244591951370239
1672213394.6003592,21899,0.36985504627227783
1672213450.9182756,21949,0.20025379955768585
1672213474.7962,21999,0.28766554594039917
1672213530.170639,22049,0.3133849799633026
1672213553.823016,22099,0.27668580412864685
1672213609.6910589,22149,0.34821879863739014
1672213631.6917078,22199,0.34996339678764343
1672213689.6965568,22249,0.23076175153255463
1672213711.9731104,22299,0.24843730032444
1672213768.8267376,22349,0.2932313084602356
1672213793.1866355,22399,0.2948472201824188
1672213849.5881028,22449,0.24490100145339966
1672213873.3334682,22499,0.2625710070133209
1672213930.4157782,22549,0.31858229637145996
1672213954.7400358,22599,0.25688061118125916
1672214010.2984228,22649,0.21669812500476837
1672214032.140219,22699,0.27711522579193115
1672214087.2529314,22749,0.36191651225090027
1672214111.7637274,22799,0.5136200189590454
1672214166.4141674,22849,0.2626299560070038
1672214187.4743621,22899,0.1905665248632431
1672214246.2970204,22949,0.2635917663574219
1672214268.157178,22999,0.3277532756328583
1672214325.1966548,23049,0.25900882482528687
1672214349.2843945,23099,0.2050829976797104
1672214407.80446,23149,0.31790807843208313
1672214431.160697,23199,0.2564452290534973
1672214488.790274,23249,0.4452109932899475
1672214512.6014285,23299,0.24791963398456573
1672214571.0246408,23349,0.1751808077096939
1672214593.2765775,23399,0.31475508213043213
1672214646.4551477,23449,0.3906775116920471
1672214672.7250822,23499,0.3962761163711548
1672214728.3735087,23549,0.2098557949066162
1672214751.7363076,23599,0.21667008101940155
1672214808.7386317,23649,0.2998293936252594
1672214832.7087593,23699,0.2563253343105316
1672214892.9492168,23749,0.33142781257629395
1672214917.1225028,23799,0.5579930543899536
1672214974.84857,23849,0.2395445555448532
1672214995.1083748,23899,0.3386439383029938
1672215055.8721523,23949,0.284284770488739
1672215082.1945055,23999,0.37002187967300415
1672215144.1171901,24049,0.3628271520137787
1672215172.5809572,24099,0.2837921380996704
1672215234.2029119,24149,0.33767226338386536
1672215263.0632753,24199,0.34777843952178955
1672215322.3203611,24249,0.4111250340938568
1672215345.9569128,24299,0.2748441994190216
1672215402.8328922,24349,0.2803163230419159
1672215427.061274,24399,0.31169232726097107
1672215485.1137874,24449,0.30649232864379883
1672215507.9108465,24499,0.169451504945755
1672215561.8118608,24549,0.34142181277275085
1672215586.879241,24599,0.2754959166049957
1672215641.050946,24649,0.26285454630851746
1672215666.8824098,24699,0.3276503086090088
1672215724.3458753,24749,0.27279824018478394
1672215747.283484,24799,0.3018188178539276
1672215803.9322503,24849,0.20694682002067566
1672215827.7485828,24899,0.27803295850753784
1672215880.9374664,24949,0.3123869001865387
1672215906.3130188,24999,0.42933693528175354
1672215962.6901367,25049,0.16903847455978394
1672215986.6472442,25099,0.247219517827034
1672216044.740912,25149,0.33126235008239746
1672216066.4472473,25199,0.27844706177711487
1672216123.3854601,25249,0.3528880476951599
1672216145.5290353,25299,0.3756766617298126
1672216202.0158172,25349,0.22209393978118896
1672216224.2470417,25399,0.4758486747741699
1672216282.8817325,25449,0.2231491655111313
1672216305.6655934,25499,0.41497093439102173
1672216363.091491,25549,0.27891063690185547
1672216384.6527212,25599,0.2287718802690506
1672216437.5026517,25649,0.34221142530441284
1672216460.8615742,25699,0.24482759833335876
1672216516.5733626,25749,0.30231374502182007
1672216539.4581883,25799,0.3026661276817322
1672216594.9732714,25849,0.3088572919368744
1672216618.3493938,25899,0.2719629406929016
1672216676.7544794,25949,0.3008735775947571
1672216701.1449277,25999,0.2230241298675537
1672216755.3751075,26049,0.26736706495285034
1672216780.9234486,26099,0.38928332924842834
1672216839.3988166,26149,0.24702510237693787
1672216863.771005,26199,0.19345632195472717
1672216920.6285026,26249,0.24668456614017487
1672216944.1388378,26299,0.29161182045936584
1672216997.5700204,26349,0.23155313730239868
1672217021.4735768,26399,0.31974244117736816
1672217076.9428523,26449,0.2870204746723175
1672217101.430659,26499,0.22003234922885895
1672217153.0069234,26549,0.19399210810661316
1672217175.5649998,26599,0.31285560131073
1672217230.248763,26649,0.3978358805179596
1672217255.4462497,26699,0.3574482202529907
1672217311.566764,26749,0.19875314831733704
1672217331.9759533,26799,0.21532893180847168
1672217390.1053195,26849,0.26414182782173157
1672217414.8499036,26899,0.22859618067741394
1672217472.8423638,26949,0.268825888633728
1672217497.4726863,26999,0.3100621700286865
1672217555.0642128,27049,0.26156479120254517
1672217575.2599335,27099,0.1746206432580948
1672217633.0292988,27149,0.2923540472984314
1672217656.0363817,27199,0.29943373799324036
1672217711.1289823,27249,0.28308165073394775
1672217734.5202127,27299,0.2082158625125885
1672217793.4968042,27349,0.3326388895511627
1672217817.881821,27399,0.24145133793354034
1672217872.8563302,27449,0.2551136612892151
1672217895.4463081,27499,0.24845096468925476
1672217952.8200252,27549,0.2342548668384552
1672217976.5761771,27599,0.3286053240299225
1672218032.0663114,27649,0.293603777885437
1672218053.5764916,27699,0.3056078553199768
1672218109.6257274,27749,0.2365901619195938
1672218131.9338615,27799,0.2995108664035797
1672218188.795063,27849,0.33912399411201477
1672218212.3796644,27899,0.3024381101131439
1672218265.208179,27949,0.22450251877307892
1672218288.9180536,27999,0.3119693696498871
1672218344.7167773,28049,0.3221147954463959
1672218368.2788155,28099,0.2694034278392792
1672218427.053173,28149,0.3350023329257965
1672218451.0675254,28199,0.33285534381866455
1672218508.7610376,28249,0.20766019821166992
1672218532.2508683,28299,0.4596077799797058
1672218587.5910335,28349,0.3218729496002197
1672218609.3387685,28399,0.26646703481674194
1672218662.017525,28449,0.23971477150917053
1672218685.6643298,28499,0.24548767507076263
1672218742.5899367,28549,0.2688038647174835
1672218766.7988665,28599,0.28895294666290283
1672218823.4560926,28649,0.24124430119991302
1672218847.3782659,28699,0.3244102895259857
1672218903.4968038,28749,0.25695109367370605
1672218926.7693553,28799,0.579528272151947
1672218984.2325933,28849,0.23895981907844543
1672219008.2195117,28899,0.3048328757286072
1672219061.3774607,28949,0.40793347358703613
1672219085.3318312,28999,0.29386988282203674
1672219139.0816028,29049,0.24791225790977478
1672219166.2370968,29099,0.23374246060848236
1672219223.2447307,29149,0.2262895107269287
1672219249.6813037,29199,0.3818930387496948
1672219307.6582382,29249,0.28427568078041077
1672219331.6783733,29299,0.32946640253067017
1672219388.9665022,29349,0.4065362513065338
1672219412.592197,29399,0.34490901231765747
1672219469.363212,29449,0.17743851244449615
1672219493.7122068,29499,0.28988879919052124
1672219552.24662,29549,0.3282497227191925
1672219577.1443014,29599,0.25364989042282104
1672219636.4862323,29649,0.20441876351833344
1672219661.2309322,29699,0.29920652508735657
1672219719.4546523,29749,0.36422061920166016
1672219742.8705177,29799,0.2399599701166153
1672219799.5474699,29849,0.3016699254512787
1672219824.0285072,29899,0.29887065291404724
1672219880.0619018,29949,0.2716847360134125
1672219903.7510285,29999,0.2511940896511078
